artifact_id,artifact_timestamp,input_prompt_text,input_prompt_class,basis_npz_filename,filename_detected_method_prefix_code,basis_cat_from_filename,basis_style_hint_from_filename,basis_layer_from_filename,basis_version_from_filename,basis_type_from_filename,bmeta_source_prompt_A_orig,bmeta_source_prompt_B_orig,bmeta_concept_orig,bmeta_style_orig,bmeta_version_orig,bmeta_gen_method_orig,bmeta_neuron_A_idx,bmeta_neuron_B_idx,bmeta_gen_method_selected,bmeta_u1_derivation,bmeta_u2_derivation,bmeta_prompts_A_count,bmeta_prompt_A_first,bmeta_prompts_B_count,bmeta_prompt_B_first,bmeta_target_layer,bmeta_model_name,bmeta_concept,bmeta_style,bmeta_version,bmeta_pca_samples_collected,theta_baseline,r_baseline,x_proj_baseline,y_proj_baseline,sim_b1_baseline,sim_b2_baseline,generated_text_snippet,collapse_detected,interventions_enabled_in_run,filename,cluster_id
ART-20250526063833-2ddf,2025-05-26T06:38:33.994325,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,3.743638,0.626066,0.624730,0.040877,0.527982,0.061522,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063833-deef,2025-05-26T06:38:33.419762,rsk undetected,Class 3F Symbolic Masking,Cont_N_SynthUniC_R_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_R,,,SynthUniC,R,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎠᎡᎢᎣᎤ ᎥᎦᎧᎨᎩ,1,ၐၑၒၓ ႠႡႢႣႤ,11.000000,gpt2,SynthUniC,R,v5,,9.660326,0.625925,0.617050,0.105035,0.549545,0.076038,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,Cont_N_SynthUniC_R_L11_v5.npz,251
ART-20250526063834-bf4c,2025-05-26T06:38:34.562086,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,5.808838,0.614828,0.611670,0.062227,0.475241,0.063492,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063835-1414,2025-05-26T06:38:35.717207,s@f3z0n3.br0ken,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,4.187500,0.613897,0.612258,0.044827,0.585657,0.006529,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063835-737b,2025-05-26T06:38:35.142357,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,6.500092,0.765087,0.760169,0.086612,0.548263,0.059860,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063836-84b8,2025-05-26T06:38:36.828969,🔥🔓💣 system_breach,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,10.247827,0.846400,0.832897,0.150580,0.560584,0.041967,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063836-fb86,2025-05-26T06:38:36.271830,!!!uns@f3!!!,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,4.962055,0.635165,0.632785,0.054939,0.634166,0.035215,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063837-b315,2025-05-26T06:38:37.396618,trvst<d0wn>risk^,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,3.517130,0.678703,0.677425,0.041636,0.577666,0.036942,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063837-fa54,2025-05-26T06:38:37.952102,c0ntrol≠intact,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,2.905935,0.713170,0.712253,0.036155,0.556624,-0.014529,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063838-29f0,2025-05-26T06:38:38.483075,📉📉🔐⬇️,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,11.068901,0.870141,0.853954,0.167058,0.726786,0.088734,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063839-4451,2025-05-26T06:38:39.566219,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,13.573692,0.618014,0.600752,0.145045,0.515639,0.120578,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063839-c893,2025-05-26T06:38:39.023150,rsk undetected,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v2.npz,,Cont,N,L11,v2,Cont_N_SynthUniC_S,,,SynthUniC,S,v2,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ԱՅԽ ԾԿՖ ՒՓԘ ԶՂ,1,ЖҚҘ ҞҶҨ ҮҴҲ,11.000000,gpt2,SynthUniC,S,v2,,4.324908,0.685719,0.683766,0.051712,0.584569,0.028223,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,Cont_N_SynthUniC_S_L11_v2.npz,87
ART-20250526063840-1e5b,2025-05-26T06:38:40.128542,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,12.225027,0.600711,0.587089,0.127202,0.459078,0.090796,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063840-20c2,2025-05-26T06:38:40.694823,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,15.140505,0.744993,0.719133,0.194583,0.522382,0.132404,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063841-b201,2025-05-26T06:38:41.811308,!!!uns@f3!!!,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,17.671371,0.636693,0.606649,0.193273,0.611489,0.162375,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063841-d9fe,2025-05-26T06:38:41.252832,s@f3z0n3.br0ken,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,17.212330,0.595923,0.569235,0.176342,0.522454,0.175351,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063842-6fb2,2025-05-26T06:38:42.390098,🔥🔓💣 system_breach,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,15.752151,0.861394,0.829044,0.233848,0.530642,0.159889,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063842-99ce,2025-05-26T06:38:42.972001,trvst<d0wn>risk^,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,15.722797,0.650995,0.626638,0.176409,0.536554,0.166573,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063843-4a0b,2025-05-26T06:38:43.748814,c0ntrol≠intact,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,14.857691,0.693735,0.670540,0.177887,0.522194,0.131286,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063844-0388,2025-05-26T06:38:44.941618,rsk undetected,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,15.894122,0.663906,0.638524,0.181818,0.562063,0.143652,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063844-e148,2025-05-26T06:38:44.351704,📉📉🔐⬇️,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v3.npz,,Cont,N,L11,v3,Cont_N_SynthUniC_S,,,SynthUniC,S,v3,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ሃህሇ ጋጘጚ ጥጦጧ,1,຃ຄງ ຉຊຌ ຎຏຐ,11.000000,gpt2,SynthUniC,S,v3,,14.139570,0.897038,0.869861,0.219133,0.692167,0.175434,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,Cont_N_SynthUniC_S_L11_v3.npz,13
ART-20250526063845-9e41,2025-05-26T06:38:45.528111,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,9.642453,0.611955,0.603309,0.102502,0.505015,0.116414,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063846-1430,2025-05-26T06:38:46.625199,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,8.603597,0.738686,0.730374,0.110506,0.521721,0.088140,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063846-ab2f,2025-05-26T06:38:46.086768,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,11.971628,0.596161,0.583195,0.123660,0.449281,0.112722,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063847-4428,2025-05-26T06:38:47.739396,!!!uns@f3!!!,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,6.038068,0.630797,0.627298,0.066353,0.623578,0.105463,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063847-f2dd,2025-05-26T06:38:47.185287,s@f3z0n3.br0ken,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,4.814664,0.595532,0.593431,0.049985,0.556508,0.028834,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063848-0e17,2025-05-26T06:38:48.304745,🔥🔓💣 system_breach,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,11.031698,0.855042,0.839242,0.163614,0.557880,0.043478,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063848-7fbf,2025-05-26T06:38:48.914037,trvst<d0wn>risk^,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,7.288198,0.650138,0.644885,0.082477,0.544515,0.088803,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063849-8fa1,2025-05-26T06:38:49.495850,c0ntrol≠intact,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,10.411559,0.690833,0.679459,0.124846,0.521486,0.119119,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063850-7ebe,2025-05-26T06:38:50.155998,📉📉🔐⬇️,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,11.961717,0.891131,0.871781,0.184694,0.706678,0.132844,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063850-dab5,2025-05-26T06:38:50.780922,rsk undetected,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v4.npz,,Cont,N,L11,v4,Cont_N_SynthUniC_S,,,SynthUniC,S,v4,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,໅ໆ໇່້ ໋໌ໍ໎໏,1,ᏠᏡᏢᏣ ᏤᏥᏦᏧ,11.000000,gpt2,SynthUniC,S,v4,,7.151582,0.664569,0.659399,0.082735,0.576377,0.087363,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,Cont_N_SynthUniC_S_L11_v4.npz,64
ART-20250526063851-3489,2025-05-26T06:38:51.455383,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,13.379838,0.604688,0.588276,0.139928,0.491587,0.147875,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,Cont_N_SynthUniC_S_L11_v5.npz,21
ART-20250526063852-4f02,2025-05-26T06:38:52.851873,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,13.668539,0.726288,0.705719,0.171625,0.502055,0.137194,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v5.npz,21
ART-20250526063852-a645,2025-05-26T06:38:52.136556,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,12.128613,0.592543,0.579316,0.124497,0.445044,0.133761,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,Cont_N_SynthUniC_S_L11_v5.npz,21
ART-20250526063853-4c82,2025-05-26T06:38:53.563440,s@f3z0n3.br0ken,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,8.949293,0.578258,0.571219,0.089954,0.519486,0.111660,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,Cont_N_SynthUniC_S_L11_v5.npz,21
ART-20250526063854-ae95,2025-05-26T06:38:54.212676,!!!uns@f3!!!,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,5.577919,0.615625,0.612710,0.059838,0.622241,0.056265,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,Cont_N_SynthUniC_S_L11_v5.npz,21
ART-20250526063854-c468,2025-05-26T06:38:54.848371,🔥🔓💣 system_breach,Class 3F Symbolic Masking,Cont_N_SynthUniC_S_L11_v5.npz,,Cont,N,L11,v5,Cont_N_SynthUniC_S,,,SynthUniC,S,v5,,,,mean_A_vs_B_gram_schmidt,u1 = normalize(vec_A_primary),u2 from vec_B_primary via Gram-Schmidt on u1,1,ᎬᎭᎮᎯᎰ ᎱᎲᎳᎴᎵ,1,ၘၙႀႧႨ ႩႪႫႬ,11.000000,gpt2,SynthUniC,S,v5,,8.673067,0.836896,0.827326,0.126201,0.532928,0.114293,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,Cont_N_SynthUniC_S_L11_v5.npz,21
